"annee","filiere","equipement","acteur","specif1","specif2","statut_prod","quantite","tonnage"
2022,"EA","N/A","FR013023","CAT01","BOIS","FAB",28219,999.034606
2022,"EA","N/A","FR013023","CAT01","BOIS","IMP",63056,1352.3788007
2022,"EA","N/A","FR013023","CAT01","BOIS","REV",3826,37.8528911
2022,"EA","N/A","FR013023","CAT01","INERTE","FAB",16,0.854
2022,"EA","N/A","FR013023","CAT01","INERTE","IMP",1631,25.0542404
2022,"EA","N/A","FR013023","CAT01","MAT_MOUSSE","FAB",22,1.060365
2022,"EA","N/A","FR013023","CAT01","METAL","FAB",14951,312.453273
2022,"EA","N/A","FR013023","CAT01","METAL","IMP",74426,761.3034991
2022,"EA","N/A","FR013023","CAT01","METAL","REV",1473,28.5399
2022,"EA","N/A","FR013023","CAT01","NS","FAB",1698,31.9919598
2022,"EA","N/A","FR013023","CAT01","NS","IMP",5710,85.4507381
2022,"EA","N/A","FR013023","CAT01","PLAST","FAB",244,4.065
2022,"EA","N/A","FR013023","CAT01","PLAST","IMP",5332,65.8230018
2022,"EA","N/A","FR013023","CAT01","ROB_","FAB",31,0.2015
2022,"EA","N/A","FR013023","CAT01","ROB_","IMP",3,0.01
2022,"EA","N/A","FR013023","CAT01","TEXT","IMP",24,0.7916
2022,"EA","N/A","FR013023","CAT01","VERRE","FAB",11,0.515
2022,"EA","N/A","FR013023","CAT01","VERRE","IMP",63,1.0508
2022,"EA","N/A","FR013023","CAT02","AUTRE","IMP",29,1.05702
2022,"EA","N/A","FR013023","CAT02","BOIS","FAB",38301,1425.1271139
2022,"EA","N/A","FR013023","CAT02","BOIS","IMP",14456,238.6948795
2022,"EA","N/A","FR013023","CAT02","BOIS","REV",584,8.6053999
2022,"EA","N/A","FR013023","CAT02","INERTE","IMP",22,0.511
2022,"EA","N/A","FR013023","CAT02","MAT_MOUSSE","FAB",10,0.035
2022,"EA","N/A","FR013023","CAT02","MAT_MOUSSE","IMP",196,0.867
2022,"EA","N/A","FR013023","CAT02","METAL","FAB",130151,375.0003223
2022,"EA","N/A","FR013023","CAT02","METAL","IMP",22582,302.9775739
2022,"EA","N/A","FR013023","CAT02","METAL","REV",967,9.0212303
2022,"EA","N/A","FR013023","CAT02","NS","FAB",3013,25.1807851
2022,"EA","N/A","FR013023","CAT02","NS","IMP",873,10.5703269
2022,"EA","N/A","FR013023","CAT02","OSI","IMP",60,0.6876
2022,"EA","N/A","FR013023","CAT02","PLAST","FAB",7419,39.584194
2022,"EA","N/A","FR013023","CAT02","PLAST","IMP",1690,11.8338197
2022,"EA","N/A","FR013023","CAT02","PLAST","REV",93,0.5102
2022,"EA","N/A","FR013023","CAT02","ROB_","IMP",206,1.83205
2022,"EA","N/A","FR013023","CAT02","ROB_","REV",2,0.04
2022,"EA","N/A","FR013023","CAT02","TEXT","FAB",7,0.25855
2022,"EA","N/A","FR013023","CAT02","VERRE","IMP",292,1.008
2022,"EA","N/A","FR013023","CAT03","AUTRE","FAB",27068,165.4862384
2022,"EA","N/A","FR013023","CAT03","AUTRE","IMP",108,0.944018
2022,"EA","N/A","FR013023","CAT03","AUTRE","REV",1,0.03
2022,"EA","N/A","FR013023","CAT03","BOIS","FAB",121571,4347.4821792
2022,"EA","N/A","FR013023","CAT03","BOIS","IMP",43737,1223.019613
2022,"EA","N/A","FR013023","CAT03","BOIS","REV",2666,59.0318799
2022,"EA","N/A","FR013023","CAT03","MAT_LATEX","IMP",3259,59.3138027
2022,"EA","N/A","FR013023","CAT03","MAT_MOUSSE","FAB",2110,5.142551
2022,"EA","N/A","FR013023","CAT03","MAT_MOUSSE","REV",12,0.1066
2022,"EA","N/A","FR013023","CAT03","METAL","FAB",154302,2869.8857557
2022,"EA","N/A","FR013023","CAT03","METAL","IMP",18333,251.7140515
2022,"EA","N/A","FR013023","CAT03","METAL","REV",2683,91.60762
2022,"EA","N/A","FR013023","CAT03","NS","FAB",6670,76.9662239
2022,"EA","N/A","FR013023","CAT03","NS","IMP",3991,28.4061975
2022,"EA","N/A","FR013023","CAT03","NS","REV",376,13.2210412
2022,"EA","N/A","FR013023","CAT03","PLAST","FAB",11942,24.8032274
2022,"EA","N/A","FR013023","CAT03","PLAST","IMP",1988,16.211237
2022,"EA","N/A","FR013023","CAT03","PLAST","REV",202,0.348795
2022,"EA","N/A","FR013023","CAT03","ROB_","IMP",21,2.14
2022,"EA","N/A","FR013023","CAT03","TEXT","FAB",1092,8.1198
2022,"EA","N/A","FR013023","CAT03","TEXT","IMP",2,0.018
2022,"EA","N/A","FR013023","CAT03","VERRE","IMP",551,2.7758
2022,"EA","N/A","FR013023","CAT04","AUTRE","FAB",4418,4.28631
2022,"EA","N/A","FR013023","CAT04","AUTRE","IMP",7343,8.1884198
2022,"EA","N/A","FR013023","CAT04","BOIS","FAB",11400,456.6055452
2022,"EA","N/A","FR013023","CAT04","BOIS","IMP",8306,174.2284326
2022,"EA","N/A","FR013023","CAT04","BOIS","REV",43,1.379
2022,"EA","N/A","FR013023","CAT04","MAT_LATEX","IMP",208,6.8725052
2022,"EA","N/A","FR013023","CAT04","MAT_MOUSSE","FAB",380,4.72
2022,"EA","N/A","FR013023","CAT04","MAT_MOUSSE","IMP",474,3.80459
2022,"EA","N/A","FR013023","CAT04","MAT_MOUSSE","REV",1,0.035
2022,"EA","N/A","FR013023","CAT04","METAL","FAB",18232,76.0553023
2022,"EA","N/A","FR013023","CAT04","METAL","IMP",212095,107.5991671
2022,"EA","N/A","FR013023","CAT04","METAL","REV",284,7.4870718
2022,"EA","N/A","FR013023","CAT04","NS","FAB",50,0.3917616
2022,"EA","N/A","FR013023","CAT04","NS","IMP",1440,6.0038699
2022,"EA","N/A","FR013023","CAT04","NS","REV",140,7.9502383
2022,"EA","N/A","FR013023","CAT04","PLAST","FAB",5435,2.0788
2022,"EA","N/A","FR013023","CAT04","PLAST","IMP",2332,1.9564299
2022,"EA","N/A","FR013023","CAT04","TEXT","FAB",110,0.186
2022,"EA","N/A","FR013023","CAT04","TEXT","IMP",389,6.689
2022,"EA","N/A","FR013023","CAT05","AUTRE","FAB",45645,399.9033018
2022,"EA","N/A","FR013023","CAT05","AUTRE","IMP",106106,980.1799308
2022,"EA","N/A","FR013023","CAT05","AUTRE","REV",3326,49.3775621
2022,"EA","N/A","FR013023","CAT05","BOIS","FAB",1004896,26407.3124556
2022,"EA","N/A","FR013023","CAT05","BOIS","IMP",597653,15806.2304044
2022,"EA","N/A","FR013023","CAT05","BOIS","REV",122777,3110.9455502
2022,"EA","N/A","FR013023","CAT05","INERTE","FAB",19,2.58429
2022,"EA","N/A","FR013023","CAT05","INERTE","IMP",16,0.25445
2022,"EA","N/A","FR013023","CAT05","MAT_MOUSSE","FAB",923,6.9332569
2022,"EA","N/A","FR013023","CAT05","MAT_MOUSSE","IMP",188,1.55783
2022,"EA","N/A","FR013023","CAT05","MAT_MOUSSE","REV",2,0.0066
2022,"EA","N/A","FR013023","CAT05","METAL","FAB",659954,11502.0345787
2022,"EA","N/A","FR013023","CAT05","METAL","IMP",872017,12576.8516908
2022,"EA","N/A","FR013023","CAT05","METAL","REV",80019,801.2728223
2022,"EA","N/A","FR013023","CAT05","NS","FAB",77941,1695.032664
2022,"EA","N/A","FR013023","CAT05","NS","IMP",165931,2356.3055949
2022,"EA","N/A","FR013023","CAT05","NS","REV",208,2.73953
2022,"EA","N/A","FR013023","CAT05","OSI","FAB",8,0.296
2022,"EA","N/A","FR013023","CAT05","OSI","IMP",5,0.1280316
2022,"EA","N/A","FR013023","CAT05","PLAST","FAB",114040,521.0363561
2022,"EA","N/A","FR013023","CAT05","PLAST","IMP",1068796,716.267481
2022,"EA","N/A","FR013023","CAT05","PLAST","REV",11892,84.0595501
2022,"EA","N/A","FR013023","CAT05","ROB_","FAB",223,0.703145
2022,"EA","N/A","FR013023","CAT05","ROB_","IMP",1036,28.418027
2022,"EA","N/A","FR013023","CAT05","TEXT","FAB",269,1.04752
2022,"EA","N/A","FR013023","CAT05","TEXT","IMP",1481,23.1307539
2022,"EA","N/A","FR013023","CAT05","TEXT","REV",25,0.0044
2022,"EA","N/A","FR013023","CAT05","VERRE","FAB",1156,23.2919059
2022,"EA","N/A","FR013023","CAT05","VERRE","IMP",4468,48.12815
2022,"EA","N/A","FR013023","CAT05","VERRE","REV",3,0.28531
2022,"EA","N/A","FR013023","CAT06","AUTRE","FAB",454,10.8174002
2022,"EA","N/A","FR013023","CAT06","BOIS","FAB",13794,742.1850997
2022,"EA","N/A","FR013023","CAT06","BOIS","IMP",25990,690.7129383
2022,"EA","N/A","FR013023","CAT06","BOIS","REV",1404,36.4177604
2022,"EA","N/A","FR013023","CAT06","INERTE","FAB",9,1.18
2022,"EA","N/A","FR013023","CAT06","INERTE","IMP",24,2.342555
2022,"EA","N/A","FR013023","CAT06","METAL","FAB",122899,3251.7650349
2022,"EA","N/A","FR013023","CAT06","METAL","IMP",61315,1378.3656386
2022,"EA","N/A","FR013023","CAT06","METAL","REV",327,13.3273154
2022,"EA","N/A","FR013023","CAT06","NS","FAB",1291,45.15601
2022,"EA","N/A","FR013023","CAT06","PLAST","FAB",758,11.989
2022,"EA","N/A","FR013023","CAT06","PLAST","IMP",3908,49.7444406
2022,"EA","N/A","FR013023","CAT06","PLAST","REV",1099,21.5064
2022,"EA","N/A","FR013023","CAT06","ROB_","IMP",6,0.42
2022,"EA","N/A","FR013023","CAT06","TEXT","FAB",1,0.0014
2022,"EA","N/A","FR013023","CAT06","VERRE","FAB",4,0.0650457
2022,"EA","N/A","FR013023","CAT07","AUTRE","FAB",20,0.701
2022,"EA","N/A","FR013023","CAT07","AUTRE","IMP",3,0.0273999
2022,"EA","N/A","FR013023","CAT07","BOIS","FAB",53667,1110.4753485
2022,"EA","N/A","FR013023","CAT07","BOIS","IMP",2241,63.4302462
2022,"EA","N/A","FR013023","CAT07","BOIS","REV",1202,22.6341003
2022,"EA","N/A","FR013023","CAT07","METAL","FAB",1412,3.28198
2022,"EA","N/A","FR013023","CAT07","METAL","IMP",192,0.979
2022,"EA","N/A","FR013023","CAT07","NS","IMP",3,0.06428
2022,"EA","N/A","FR013023","CAT07","PLAST","FAB",136,1.632
2022,"EA","N/A","FR013023","CAT07","TEXT","FAB",2,0.0012
2022,"EA","N/A","FR013023","CAT07","VERRE","FAB",7,0.106
2022,"EA","N/A","FR013023","CAT07","VERRE","IMP",9,0.266
2022,"EA","N/A","FR013023","CAT08","AUTRE","IMP",15,0.14833
2022,"EA","N/A","FR013023","CAT08","BOIS","FAB",5926,158.7125424
2022,"EA","N/A","FR013023","CAT08","BOIS","IMP",5897,87.8207153
2022,"EA","N/A","FR013023","CAT08","METAL","FAB",1254,10.60208
2022,"EA","N/A","FR013023","CAT08","METAL","IMP",19104,224.6305088
2022,"EA","N/A","FR013023","CAT08","NS","FAB",56,5.9632399
2022,"EA","N/A","FR013023","CAT08","NS","IMP",14464,164.4192538
2022,"EA","N/A","FR013023","CAT08","PLAST","FAB",11132,156.271567
2022,"EA","N/A","FR013023","CAT08","PLAST","IMP",2746,23.4910637
2022,"EA","N/A","FR013023","CAT08","PLAST","REV",10,0.195
2022,"EA","N/A","FR013023","CAT08","VERRE","IMP",2,0.129
2022,"EA","N/A","FR013023","CAT09","AUTRE","FAB",60695,885.7220412
2022,"EA","N/A","FR013023","CAT09","AUTRE","IMP",236200,2375.1688335
2022,"EA","N/A","FR013023","CAT09","AUTRE","REV",3411,38.5172299
2022,"EA","N/A","FR013023","CAT09","BOIS","FAB",265860,2871.3650552
2022,"EA","N/A","FR013023","CAT09","BOIS","IMP",394362,4209.0019511
2022,"EA","N/A","FR013023","CAT09","BOIS","REV",11258,143.5115911
2022,"EA","N/A","FR013023","CAT09","INERTE","FAB",4,0.118712
2022,"EA","N/A","FR013023","CAT09","INERTE","IMP",15,0.1887867
2022,"EA","N/A","FR013023","CAT09","MAT_LATEX","IMP",166,1.7533699
2022,"EA","N/A","FR013023","CAT09","MAT_MOUSSE","FAB",39000,210.0931552
2022,"EA","N/A","FR013023","CAT09","MAT_MOUSSE","IMP",14945,162.6861745
2022,"EA","N/A","FR013023","CAT09","MAT_MOUSSE","REV",603,3.3668799
2022,"EA","N/A","FR013023","CAT09","METAL","FAB",1145659,8186.3020227
2022,"EA","N/A","FR013023","CAT09","METAL","IMP",1037151,7465.9122093
2022,"EA","N/A","FR013023","CAT09","METAL","REV",34219,279.8610569
2022,"EA","N/A","FR013023","CAT09","NS","FAB",562645,6541.9836006
2022,"EA","N/A","FR013023","CAT09","NS","IMP",316865,3517.8847912
2022,"EA","N/A","FR013023","CAT09","NS","REV",38185,456.779052
2022,"EA","N/A","FR013023","CAT09","OSI","FAB",42,0.294
2022,"EA","N/A","FR013023","CAT09","OSI","IMP",295,1.57582
2022,"EA","N/A","FR013023","CAT09","PLAST","FAB",512144,4210.4227804
2022,"EA","N/A","FR013023","CAT09","PLAST","IMP",452095,3310.535336
2022,"EA","N/A","FR013023","CAT09","PLAST","REV",18760,109.9328162
2022,"EA","N/A","FR013023","CAT09","ROB_","FAB",10787,50.3432465
2022,"EA","N/A","FR013023","CAT09","ROB_","IMP",5857,37.9417397
2022,"EA","N/A","FR013023","CAT09","ROB_","REV",307,1.4985
2022,"EA","N/A","FR013023","CAT09","TEXT","FAB",9963,123.8320857
2022,"EA","N/A","FR013023","CAT09","TEXT","IMP",8276,148.2676369
2022,"EA","N/A","FR013023","CAT09","VERRE","FAB",279,4.7961059
2022,"EA","N/A","FR013023","CAT09","VERRE","IMP",2499,10.427949
2022,"EA","N/A","FR013023","CAT10","AUTRE","FAB",32046,287.9853216
2022,"EA","N/A","FR013023","CAT10","AUTRE","IMP",161693,1918.1772502
2022,"EA","N/A","FR013023","CAT10","AUTRE","REV",97941,587.880593
2022,"EA","N/A","FR013023","CAT10","BOIS","FAB",673663,24490.9942792
2022,"EA","N/A","FR013023","CAT10","BOIS","IMP",315265,5849.3506251
2022,"EA","N/A","FR013023","CAT10","BOIS","REV",18603,112.4305748
2022,"EA","N/A","FR013023","CAT10","INERTE","FAB",775,164.6579379
2022,"EA","N/A","FR013023","CAT10","INERTE","IMP",83,4.8967324
2022,"EA","N/A","FR013023","CAT10","MAT_LATEX","FAB",1,0.12
2022,"EA","N/A","FR013023","CAT10","MAT_LATEX","IMP",2,0.0088
2022,"EA","N/A","FR013023","CAT10","MAT_LATEX","REV",7,0.0056
2022,"EA","N/A","FR013023","CAT10","MAT_MOUSSE","FAB",39,0.1096
2022,"EA","N/A","FR013023","CAT10","MAT_MOUSSE","IMP",291,1.19968
2022,"EA","N/A","FR013023","CAT10","METAL","FAB",4623442,55844.588747
2022,"EA","N/A","FR013023","CAT10","METAL","IMP",6360030,30957.2363589
2022,"EA","N/A","FR013023","CAT10","METAL","REV",47500,1006.0724718
2022,"EA","N/A","FR013023","CAT10","NS","FAB",162647,1196.5676556
2022,"EA","N/A","FR013023","CAT10","NS","IMP",106341,869.2480039
2022,"EA","N/A","FR013023","CAT10","NS","REV",703,1.258579
2022,"EA","N/A","FR013023","CAT10","OSI","FAB",17,1.79214
2022,"EA","N/A","FR013023","CAT10","PLAST","FAB",173825,775.0300391
2022,"EA","N/A","FR013023","CAT10","PLAST","IMP",527489,1174.2845595
2022,"EA","N/A","FR013023","CAT10","PLAST","REV",10967,55.3870722
2022,"EA","N/A","FR013023","CAT10","ROB_","FAB",1,0.0685
2022,"EA","N/A","FR013023","CAT10","ROB_","IMP",84,1.9624799
2022,"EA","N/A","FR013023","CAT10","TEXT","FAB",451,4.32876
2022,"EA","N/A","FR013023","CAT10","TEXT","IMP",90,0.48422
2022,"EA","N/A","FR013023","CAT10","VERRE","FAB",2963,149.2963705
2022,"EA","N/A","FR013023","CAT10","VERRE","IMP",8187,142.0460014
2022,"EA","N/A","FR013023","CAT11","AUTRE","IMP",57,0.1036
2022,"EA","N/A","FR013023","CAT11","BOIS","FAB",2555,54.3305469
2022,"EA","N/A","FR013023","CAT11","BOIS","IMP",5,0.0415
2022,"EA","N/A","FR013023","CAT11","MAT_MOUSSE","FAB",156,3.76522
2022,"EA","N/A","FR013023","CAT11","MAT_MOUSSE","IMP",344,4.4678901
2022,"EA","N/A","FR013023","CAT11","METAL","FAB",3,0.101
2022,"EA","N/A","FR013023","CAT11","METAL","IMP",800,4.7889082
2022,"EA","N/A","FR013023","CAT11","NS","IMP",3508,3.936435
2022,"EA","N/A","FR013023","CAT11","PLAST","FAB",5,0.2209
2022,"EA","N/A","FR013023","CAT11","PLAST","IMP",1120,5.5951301
2022,"EA","N/A","FR013023","CAT11","TEXT","IMP",1756,0.64629
2022,"EA","N/A","FR013023","CAT11","VERRE","IMP",1,0.02
2022,"EA","N/A","FR013023","CAT99","BOIS","FAB",22,87.3380727
2022,"EA","N/A","FR013023","CAT99","METAL","FAB",3,4.1775713
2022,"EA","N/A","FR013023","CAT99","NS","FAB",31,117.2877716
2022,"EA","N/A","FR013024","CAT01","BOIS","FAB",3445016,57350.11
2022,"EA","N/A","FR013024","CAT01","BOIS","IMP",12196576,154948.78
2022,"EA","N/A","FR013024","CAT01","BOIS","REV",2667776,64171.6
2022,"EA","N/A","FR013024","CAT01","INERTE","FAB",2643,110.46
2022,"EA","N/A","FR013024","CAT01","INERTE","IMP",82145,932.18
2022,"EA","N/A","FR013024","CAT01","INERTE","REV",9543,478.54
2022,"EA","N/A","FR013024","CAT01","METAL","FAB",910456,4132.08
2022,"EA","N/A","FR013024","CAT01","METAL","IMP",3627680,9629.09
2022,"EA","N/A","FR013024","CAT01","METAL","REV",1003686,3844.94
2022,"EA","N/A","FR013024","CAT01","NS","FAB",144714,121.38
2022,"EA","N/A","FR013024","CAT01","NS","IMP",632152,4822.73
2022,"EA","N/A","FR013024","CAT01","NS","REV",116637,1467.01
2022,"EA","N/A","FR013024","CAT01","PLAST","FAB",830918,1433.3
2022,"EA","N/A","FR013024","CAT01","PLAST","IMP",419314,535.73
2022,"EA","N/A","FR013024","CAT01","PLAST","REV",318151,204.35
2022,"EA","N/A","FR013024","CAT01","ROB_","FAB",12048,34.25
2022,"EA","N/A","FR013024","CAT01","ROB_","IMP",100675,218.26
2022,"EA","N/A","FR013024","CAT01","ROB_","REV",13080,47.54
2022,"EA","N/A","FR013024","CAT01","TEXT","FAB",27,1.17
2022,"EA","N/A","FR013024","CAT01","TEXT","IMP",55882,45.14
2022,"EA","N/A","FR013024","CAT01","TEXT","REV",641,6.69
2022,"EA","N/A","FR013024","CAT01","VERRE","FAB",44922,1345.8
2022,"EA","N/A","FR013024","CAT01","VERRE","IMP",519217,5191.48
2022,"EA","N/A","FR013024","CAT01","VERRE","REV",57835,1533.22
2022,"EA","N/A","FR013024","CAT02","BOIS","FAB",18843493,118689.79
2022,"EA","N/A","FR013024","CAT02","BOIS","IMP",14750886,42227.91
2022,"EA","N/A","FR013024","CAT02","BOIS","REV",12606423,93180
2022,"EA","N/A","FR013024","CAT02","INERTE","FAB",172803,75.37
2022,"EA","N/A","FR013024","CAT02","INERTE","IMP",1022033,1360.97
2022,"EA","N/A","FR013024","CAT02","INERTE","REV",241250,121.47
2022,"EA","N/A","FR013024","CAT02","METAL","FAB",23128362,14258
2022,"EA","N/A","FR013024","CAT02","METAL","IMP",21825948,20760.97
2022,"EA","N/A","FR013024","CAT02","METAL","REV",31634340,24752.82
2022,"EA","N/A","FR013024","CAT02","NS","FAB",5235011,5825.19
2022,"EA","N/A","FR013024","CAT02","NS","IMP",5046633,22509.03
2022,"EA","N/A","FR013024","CAT02","NS","REV",3598310,43233.04
2022,"EA","N/A","FR013024","CAT02","PLAST","FAB",10954729,9442.5
2022,"EA","N/A","FR013024","CAT02","PLAST","IMP",30701601,22109.14
2022,"EA","N/A","FR013024","CAT02","PLAST","REV",12636529,13866.24
2022,"EA","N/A","FR013024","CAT02","ROB_","FAB",1258102,1207.89
2022,"EA","N/A","FR013024","CAT02","ROB_","IMP",4195962,3512.78
2022,"EA","N/A","FR013024","CAT02","ROB_","REV",129411,243.76
2022,"EA","N/A","FR013024","CAT02","TEXT","FAB",1059748,361.62
2022,"EA","N/A","FR013024","CAT02","TEXT","IMP",9906730,7876.61
2022,"EA","N/A","FR013024","CAT02","TEXT","REV",982684,1174.21
2022,"EA","N/A","FR013024","CAT02","VERRE","FAB",135058,239.88
2022,"EA","N/A","FR013024","CAT02","VERRE","IMP",254401,2200.98
2022,"EA","N/A","FR013024","CAT02","VERRE","REV",18739,240.01
2022,"EA","N/A","FR013024","CAT03","BOIS","FAB",5117052,120888.54
2022,"EA","N/A","FR013024","CAT03","BOIS","IMP",13822854,260592.92
2022,"EA","N/A","FR013024","CAT03","BOIS","REV",2095130,71125.94
2022,"EA","N/A","FR013024","CAT03","INERTE","FAB",3236,0.99
2022,"EA","N/A","FR013024","CAT03","INERTE","IMP",4672,144.64
2022,"EA","N/A","FR013024","CAT03","INERTE","REV",2992,56.04
2022,"EA","N/A","FR013024","CAT03","METAL","FAB",932580,2157.77
2022,"EA","N/A","FR013024","CAT03","METAL","IMP",6403362,11017.32
2022,"EA","N/A","FR013024","CAT03","METAL","REV",133457,1833.56
2022,"EA","N/A","FR013024","CAT03","NS","FAB",166609,2660.22
2022,"EA","N/A","FR013024","CAT03","NS","IMP",122949,2097.6
2022,"EA","N/A","FR013024","CAT03","NS","REV",112690,897.44
2022,"EA","N/A","FR013024","CAT03","PLAST","FAB",225605,237.37
2022,"EA","N/A","FR013024","CAT03","PLAST","IMP",933308,2178.38
2022,"EA","N/A","FR013024","CAT03","PLAST","REV",300885,606.68
2022,"EA","N/A","FR013024","CAT03","ROB_","FAB",10340,68.25
2022,"EA","N/A","FR013024","CAT03","ROB_","IMP",26589,304.28
2022,"EA","N/A","FR013024","CAT03","ROB_","REV",92883,222.73
2022,"EA","N/A","FR013024","CAT03","TEXT","FAB",2157,1.94
2022,"EA","N/A","FR013024","CAT03","TEXT","IMP",84993,72.74
2022,"EA","N/A","FR013024","CAT03","TEXT","REV",104639,74.99
2022,"EA","N/A","FR013024","CAT03","VERRE","FAB",143992,3226.21
2022,"EA","N/A","FR013024","CAT03","VERRE","IMP",331609,4764.68
2022,"EA","N/A","FR013024","CAT03","VERRE","REV",315,5.69
2022,"EA","N/A","FR013024","CAT04","BOIS","FAB",1071138,7902.61
2022,"EA","N/A","FR013024","CAT04","BOIS","IMP",979117,13234.16
2022,"EA","N/A","FR013024","CAT04","BOIS","REV",497304,3443.23
2022,"EA","N/A","FR013024","CAT04","MAT_LATEX","FAB",103869,2001.65
2022,"EA","N/A","FR013024","CAT04","MAT_LATEX","IMP",49373,921.63
2022,"EA","N/A","FR013024","CAT04","MAT_LATEX","REV",9391,195.54
2022,"EA","N/A","FR013024","CAT04","MAT_MOUSSE","FAB",1476470,25483.37
2022,"EA","N/A","FR013024","CAT04","MAT_MOUSSE","IMP",1249413,19786.91
2022,"EA","N/A","FR013024","CAT04","MAT_MOUSSE","REV",687653,9886.03
2022,"EA","N/A","FR013024","CAT04","MAT_RESSORT","FAB",867246,19037.17
2022,"EA","N/A","FR013024","CAT04","MAT_RESSORT","IMP",824652,14290.81
2022,"EA","N/A","FR013024","CAT04","MAT_RESSORT","REV",248543,4762.59
2022,"EA","N/A","FR013024","CAT04","METAL","FAB",653634,10507.55
2022,"EA","N/A","FR013024","CAT04","METAL","IMP",151893,1551.21
2022,"EA","N/A","FR013024","CAT04","METAL","REV",59881,905.24
2022,"EA","N/A","FR013024","CAT04","NS","FAB",333093,3675.98
2022,"EA","N/A","FR013024","CAT04","NS","IMP",2376923,16263.99
2022,"EA","N/A","FR013024","CAT04","NS","REV",368925,3056.1
2022,"EA","N/A","FR013024","CAT04","PLAST","FAB",59425,117.51
2022,"EA","N/A","FR013024","CAT04","PLAST","IMP",55566,332.42
2022,"EA","N/A","FR013024","CAT04","PLAST","REV",3676,7.5
2022,"EA","N/A","FR013024","CAT04","REMB_NAT","FAB",449,6.64
2022,"EA","N/A","FR013024","CAT04","REMB_NAT","IMP",6798,147.4
2022,"EA","N/A","FR013024","CAT04","REMB_NAT","REV",109,2.11
2022,"EA","N/A","FR013024","CAT04","REMB_SYN","FAB",570996,12097.72
2022,"EA","N/A","FR013024","CAT04","REMB_SYN","IMP",193575,3619.95
2022,"EA","N/A","FR013024","CAT04","REMB_SYN","REV",57444,1427.24
2022,"EA","N/A","FR013024","CAT04","ROB_","FAB",216,3.02
2022,"EA","N/A","FR013024","CAT04","ROB_","IMP",217,4.06
2022,"EA","N/A","FR013024","CAT04","ROB_","REV",2022,30.26
2022,"EA","N/A","FR013024","CAT05","BOIS","FAB",427306,11032.52
2022,"EA","N/A","FR013024","CAT05","BOIS","IMP",1749189,29933.74
2022,"EA","N/A","FR013024","CAT05","BOIS","REV",838041,19007.92
2022,"EA","N/A","FR013024","CAT05","INERTE","FAB",344,13.08
2022,"EA","N/A","FR013024","CAT05","INERTE","IMP",7506,8.4
2022,"EA","N/A","FR013024","CAT05","INERTE","REV",8,0.17
2022,"EA","N/A","FR013024","CAT05","METAL","FAB",304991,9413.15
2022,"EA","N/A","FR013024","CAT05","METAL","IMP",1263302,6743.13
2022,"EA","N/A","FR013024","CAT05","METAL","REV",69683,416.48
2022,"EA","N/A","FR013024","CAT05","NS","FAB",3209,17.58
2022,"EA","N/A","FR013024","CAT05","NS","IMP",110036,509.59
2022,"EA","N/A","FR013024","CAT05","NS","REV",1669,39.66
2022,"EA","N/A","FR013024","CAT05","PLAST","FAB",16302,64.61
2022,"EA","N/A","FR013024","CAT05","PLAST","IMP",168745,359.67
2022,"EA","N/A","FR013024","CAT05","PLAST","REV",77491,268.89
2022,"EA","N/A","FR013024","CAT05","ROB_","IMP",73142,332.64
2022,"EA","N/A","FR013024","CAT05","ROB_","REV",209,0.61
2022,"EA","N/A","FR013024","CAT05","TEXT","FAB",5,0.03
2022,"EA","N/A","FR013024","CAT05","TEXT","IMP",24674,7.52
2022,"EA","N/A","FR013024","CAT05","TEXT","REV",2,0.25
2022,"EA","N/A","FR013024","CAT05","VERRE","FAB",132,2.26
2022,"EA","N/A","FR013024","CAT05","VERRE","IMP",6299,67.81
2022,"EA","N/A","FR013024","CAT05","VERRE","REV",483,19.52
2022,"EA","N/A","FR013024","CAT06","BOIS","FAB",10507200,213568.1
2022,"EA","N/A","FR013024","CAT06","BOIS","IMP",15429103,182970.84
2022,"EA","N/A","FR013024","CAT06","BOIS","REV",12897075,190001.27
2022,"EA","N/A","FR013024","CAT06","INERTE","FAB",95266,4206.08
2022,"EA","N/A","FR013024","CAT06","INERTE","IMP",92403,235.69
2022,"EA","N/A","FR013024","CAT06","INERTE","REV",32901,661.81
2022,"EA","N/A","FR013024","CAT06","METAL","FAB",1970728,3729.31
2022,"EA","N/A","FR013024","CAT06","METAL","IMP",14126981,27237.82
2022,"EA","N/A","FR013024","CAT06","METAL","REV",4512098,7842.6
2022,"EA","N/A","FR013024","CAT06","NS","FAB",267857,1795.82
2022,"EA","N/A","FR013024","CAT06","NS","IMP",493533,3187.5
2022,"EA","N/A","FR013024","CAT06","NS","REV",371802,452.42
2022,"EA","N/A","FR013024","CAT06","PLAST","FAB",1785384,2019.35
2022,"EA","N/A","FR013024","CAT06","PLAST","IMP",6582248,3295.24
2022,"EA","N/A","FR013024","CAT06","PLAST","REV",1260016,1767.9
2022,"EA","N/A","FR013024","CAT06","ROB_","FAB",713613,636.95
2022,"EA","N/A","FR013024","CAT06","ROB_","IMP",112905,162.5
2022,"EA","N/A","FR013024","CAT06","ROB_","REV",3974,7.58
2022,"EA","N/A","FR013024","CAT06","TEXT","FAB",1860,19.13
2022,"EA","N/A","FR013024","CAT06","TEXT","IMP",90193,22.85
2022,"EA","N/A","FR013024","CAT06","TEXT","REV",618,0.16
